date,star,review
2020.07.16.,3.0,칼국수보다 콩국수 !!!
2020.07.14.,4.0,None
2020.07.09.,5.0,"칼국수, 만두 맛있어요."
2020.07.07.,5.0,꼭 가세요
2020.07.05.,5.0,"인도네시아 친구 데리고갔는데, 역시나 맛있습니다. 김치 정말 내 스타일 ㅠㅠㅠ"
2020.07.02.,5.0,말이필요없다고 생각
2020.06.29.,5.0,몇년째 명동 가면 꼭 들리지만 일관되게 맛있어요 :)
2020.06.25.,5.0,명동칼국수는 사랑입니다
2020.06.24.,4.0,"체인점으로 알고 있는데, 맛이 비슷하네요!
그래도 맛있어요~ 가격도 적당하고. 쫄면 굿~~"
2020.06.21.,3.0,"오랜만에 갔는데 홀에 남자직원들이 많아졌더라구요
여사님들은 여전히 친절하고 좋은데 남자직원들은 글쎄요..
뚱한 표정에 친절도 그닥"
2020.06.15.,5.0,자주 먹진 않지만 올 때마다 만족도 최상!
2020.05.31.,4.0,None
2020.05.22.,1.0,"즐겨 찾던 곳이었는데, 음식 맛도 예전에 비해 못 하고 불친절하기는 더 심해졌네요. 특히 1층에 남자직원인지 사장인지 모르겠지만 짝다리 짚고 주문 받고 퉁명스럽게 말해서 그렇잖아도 맛 없는 국수 더 맛 없었네요. 일하기 싫으면 나오지 마세요. 기쁜 마음으로 온 손님 기분 드럽게 하지 말고."
2020.05.22.,4.0,None
2020.05.22.,2.0,맛 그저그럼
2020.05.19.,5.0,죽기 전 마지막 음식은 이걸로 하겠소.
2020.05.09.,5.0,"정말 맛있는 칼국수, 남녀노소 취향을 타지 않는다"
2020.05.06.,5.0,세계에서 가장 맛있는 칼국수
2020.05.05.,4.0,김치 먹으러 감
2020.04.29.,5.0,"처음 먹었을땐 이게 왜 유명할까 의문이었는데 여러번 먹을수록 생각나는 맛과 면발
1주문당 공깃밥이나 면 추가 가능"
2020.04.22.,1.0,"기대많이했는데 서울에서 먹었던 음식중에서 제일 별로였어요 
국물도 갈증날정도로 짜고 마늘김치도 별로..
사람도 엄청 많아서 좁기도 엄청 좁고 정신없고 시장에서 먹는 느낌들고요... 더보기"
2020.04.12.,4.0,None
2020.04.10.,3.0,"솔직히 까놓고 말해서 특출나게 맛있다! 라고는 모르겠음.
해칼파라서 오히려 느끼한 느낌도 강했고 마치 평양냉면을 먹는것 과 같은 호불호랄까요?"
2020.04.02.,5.0,"혼자도 좋다, 명동을 대표하는 요리, 명동 가면 간다"
2020.03.20.,5.0,None
2020.03.14.,1.0,"장난함?  먼저 와도 2명 오면 늦게 나옴
다른 사람들 다 먹고 감"
2020.02.29.,4.0,마늘맛 마늘맛 마늘맛~
2020.02.15.,1.0,"유명해지기가 어려운거지 유명해진 다음부턴 돈받기바쁨. 장사를 많이하고 싶으면 업장을 늘리고 직원을 더 써라.
다닥 다닥 붙여서 닭 모이주듯이 음식내지 말고"
2020.02.14.,1.0,"카드로  결제하려고 하니 현금밖에 안된다고 함.  
옆테이블에선 카드밖에 없다... 더보기"
2020.01.24.,4.0,말이 필요없는 집.
2020.01.19.,2.0,"맛은 그럭저럭
만원/구천원주고 만두/칼국수 먹을 데는 아니라고 생각함"
2020.01.17.,4.0,단골집인데 맛있어요 ㅎㅎ 가격은 비싼편...
2020.01.16.,3.0,"일반적인 칼국수와는 또 다른 맛난 맛이군요
남은 국물에 사리나 밥을 추가하여 드세요
든든해요"
2020.01.15.,3.0,None
2020.01.11.,5.0,None
2020.01.11.,4.0,None
2019.12.29.,5.0,None
2019.12.24.,4.0,맛있긴한데 먹다보면 살짝 느끼해서 물려용 그리고 만두가 10개에 만원임 너무 비싼감이 있어용
2019.12.20.,3.0,"국물이 독특해서 먹어볼만 합니다. 
근데 불친절하고 두번먹을 정도는 아님."
2019.12.18.,3.0,칼국수 만두 비빔국수
2019.12.03.,5.0,오래오래 변치않고 있었으면 하는 곳
2019.12.02.,5.0,마늘김치 칼국수면 국물 개최고 개존맛이에요
2019.12.01.,5.0,"Kalguksu and Mandu. 
음식은 좋고 서비스는 매우 빠릅니다."
2019.11.30.,5.0,세가지 모두 만점
2019.11.15.,5.0,여전하네요
2019.11.12.,5.0,존맛
2019.11.10.,3.0,"20191109
국물은 찐덕하고 모기버섯도 들어가서 중국음식 느낌. 전분 포함된 찐덕한 느낌을 별로 안좋아해서 난 쫌.. 김치는 고추가루&마늘 범벅. 지극히 개인적 취향으로 여긴 쏘쏘. 토요일 점심시간 기준으로... 더보기"
2019.11.02.,5.0,결국 칼국수는 명동교자로 귀결. 마늘김치에 적응하는 순간 게임오버
2019.10.31.,3.0,명동에 왔을때 쉽게 선택할 수 있는 곳. 특이하진 않고 평범한 맛임.
2019.10.25.,1.0,유명해서 왔는데 맛은 별로였던게  직원이 불친절해서 맛이 없었음.  양파국수같은 느낌. 같이 나오는 김치맛은 더더욱 형편없는맛.
2019.10.24.,5.0,"명동가면 꼭 가게 되는 맛집!
음식도 빨리 나오고 넘 맛있어요
그 맛 오래 오래 변치말길 :D"
2019.10.12.,1.0,노맛
2019.10.10.,4.0,"오랜만에 먹어서 옛날 생각도 나고 좋았어요.
혼밥 좌석도 따로 있어 불편함 없이 먹어 좋았습니다."
2019.10.08.,4.0,"면이 거의 씹히지도 않고 녹네여 ㅎㅎ
국물은 소고기국 느낌이에여!
공기밥 공짜로 ... 더보기"
2019.10.08.,1.0,"수저에 뭐가 묻어있어서 여기 뭐 묻어있네요 하니까 굳은 얼굴로 수저만 쏙 챙겨가고 심지어 네~ 라는 대답도 없으셨습니다 

김치도 예전엔 떨어지나 ... 더보기"
2019.10.04.,1.0,뭐가 맛있다는건지 잘 모르겠음 ㅜㅜ
2019.10.03.,3.0,"음식맛은 괜찮았습니다.
칼국수, 만두 괜찮았고, 맵고 강렬한 김치맛도 개인적으로 좋아해서, 맛있었습니다.
다만 서빙하시는 아주머니들 응대 태도가 다소 실망스러웠네요.
... 더보기"
2019.10.01.,4.0,김치 너무 맛있음ㅋㅋ
2019.10.01.,4.0,맛있긴 한데 양이 적고 마늘 맛이 강함.
2019.09.18.,1.0,"맛도 동네칼국수집보다 못하고 여종업원들 서비스는 진짜 최악이에요.
메뉴판도 던지고 사탕도 그냥 테이블로 툭 던지고 가시더라고요
저희가 반찬퍼는곳 근처에 앉아있었는데 외국인손님 ... 더보기"
2019.09.14.,4.0,"가격은 비쌌지만 괜찮았어요
우와 맛있다는 아니고, 경험상 추천합니다"
2019.09.14.,4.0,"양이 점점 적어지고 있지만
한결 같은 맛"
2019.09.14.,1.0,바쁜거 이해하겠지만 세상 불친절해요.  머리에 꽃무늬 머리띠 두른 할머니 정말 서빙하시면 안될듯.  상 닦아달럤더니 대충해놓고 짜증난 말투로 한숨만 쉬시고 나중엔 자기 왜 계속 쳐다보냐고 (그냥 둘러보고 있었음) 따지심.... 더보기
2019.09.07.,5.0,칼국수 맛있게 잘 먹었습니다. 만두도 맛있어요!
2019.09.05.,1.0,걍별로 ㅋ 마늘맛너무남
2019.08.31.,5.0,None
2019.08.25.,5.0,None
2019.08.19.,5.0,맛집이예요~~
2019.08.13.,5.0,None
2019.08.09.,3.0,음 왜 그렇게 사람들이 좋아하는지는 잘...????
2019.08.08.,5.0,마늘 김치 맛있어요. 칼국수 국물에서 불맛?이 나요. 중화요리 스타일. 맛있었어요.
2019.07.22.,1.0,종종가는데 주문받으시는 분의 불친절함과 인상에 점점가는 횟수가 줄어들고 있네요 갈때마다 그분이 주문받으러 안왔으면 하는 바람으로갔는데 아니나 다를까 그분이 오셨고  오늘은 자리때문에 약간실랑이가있어서 위 본점으로갔는데 본점분들... 더보기
2019.07.07.,4.0,고기 육수 베이스인 듯한 칼국수 국물과 만두피가 앏아 좋네요
2019.06.30.,3.0,None
2019.06.28.,5.0,한달에 두번은 꼭 가는것 같아요
2019.06.26.,4.0,None
2019.06.21.,3.0,20대부터 명동가면  종종 가던집이니  40년이상 다녔다고 할수 있겠네요. 최근  두사람이 가서  칼국수와  만두 하나씩 주문하니 칼국수 사리 추가는  안된다고  주문받으면서 얘기합니다. 그렇게 말하게 된  사연은  이해가 갑니다만  듣는   고객입장에서는 불쾌합니다.  저... 더보기
2019.06.16.,3.0,"비빔국수는 맛있는데 칼국수는 맛이 평범해요.
유명한맛집이라 기대하고갔는데 아쉬움"
2019.06.09.,4.0,None
2019.06.05.,5.0,서울에서 제일 맛있는 칼국수. 전통의 맛
2019.06.04.,2.0,외국 관광객 대상으로 적합한듯
2019.05.25.,2.0,"뭐가 맛있다는건지. .만두는 피가 얇아서 그나마 낫고
칼국수는 밍밍..김치도 별루..외국인만 엄청 많고 불친절함..
전형적인 외국인 장사.."
2019.05.18.,3.0,"+칼국수, 만두
무난무난한 맛."
2019.05.09.,4.0,None
2019.05.06.,4.0,얼마 만에 가본 명동교자인지.. 여기야 뭐 호불호 안갈리게 누구나 다 좋아할 맛이다. 그런데 몇년 전에 방문했을 때 보다는 좀 더 중화요리에 가까워졌다는 느낌? 국물도 걸쭉해지고 불맛이 좀 더 강해졌다. 가게 밖을 나설 때 가장 기억에 남는 맛은 예나 지금이나 그 빨간 겉절이 김치.
2019.04.30.,5.0,말해 뭐해 존맛
2019.04.28.,1.0,"음. 맛은 그냥 그런 듯
북촌손만두에 비해 맛이 덜하다.
회전율은 좋겠지만,
거의 다 ... 더보기"
2019.04.20.,1.0,20년전에도 불친절했는데 지금은 싸가지가없는 수준 뜨내기 외국인 장사라 맛도 개차반된지오래
2019.04.15.,4.0,None
2019.04.14.,4.0,None
2019.04.14.,4.0,명동교잔데 당근 맛있지~ 근데 나 뿔은거말고 안뿔은거 달라고 제발!!!!
2019.04.06.,1.0,한국적인 칼국수를 기대하고 갔는데 생각과는 달랐어요 ㅠㅠㅠ 손님도 너무 많구..
2019.04.04.,3.0,불친절은 둘째치고 너무 짜다
2019.04.03.,5.0,"다동의 '칭키면가' 완탕면을 연상케하는 광둥식 칼국수. 얼큰하고 이국적인 맛이 특징이다. 
손님이 워낙 많아 점원분이 사탕을 놓아 자리를 지정... 더보기"
2019.04.02.,5.0,"신비한 맛의  국물, 매끄럽고 부드러운 면빨, 독특하게 매운 김치에 바쁜 가운데도 재빠른 자연스러운 서비스 ...점심 한때가 즐겁고 행복했습니다.감사합니다"
2019.03.24.,3.0,None
2019.03.23.,5.0,칼국수 맛있어요!!
2019.03.14.,3.0,None
2019.03.13.,5.0,None
2019.03.09.,5.0,None
2019.03.07.,5.0,"일반적으로 맛있어서 유명해지면 점점 변질되는데, 명동교자는 수십년 째 한결 같은 맛을 유지하는 것도 감사하고 놀라운 진짜 이유는 수많은 손님들을 위한 대량 생산임에도 불구하고 그 맛이 한결같음. 음식계의 진정한 대기업. 그러나 서비스는 기대하면 안 됨!"
2019.02.20.,3.0,"칼국수. 만두. 김치(반찬) 독특한 맛이 좋긴한데...만두 간장 맛은 별로임. 손님 많아 직원(숏컷아줌마)이 불친절.
벽거리 메뉴판 밖에 없는데 가격이 안적혀있음. ... 더보기"
2019.02.17.,4.0,None
2019.02.14.,4.0,명동오면 늘 들리는 곳
2019.02.10.,5.0,칼국수보단 교자. 너무 맛있어요 ㅠ 시스템이 잘 되어 있어 웨이팅도 거의 없으며 회전도 빠름
2019.01.24.,3.0,None
2019.01.19.,5.0,칼국수랑 만두 먹었는데 맛있어요~ 만두에서 육즙이 뚝뚝 떨어져서 놀랐습니다ㅋㅋㅋ칼국수 국물도 진하고bb 밑반찬으로 나온 김치도 맛있어서 싹 다 먹었습니다bb
2019.01.18.,5.0,"칼국수랑 만두
존맛탱"
2019.01.16.,3.0,난 보통....비빔국수는 새콤달콤이아니라...별로였음
2019.01.09.,5.0,명동에 단 한 집만 남기라고 하면 단연 이곳.
2018.12.18.,3.0,"만두랑 비빔국수 먹었는데 그냥 보통맛, 김치가 마늘맛이너무세고 한입먹었는데도 입안이 아리네요.."
2018.12.16.,4.0,None
2018.12.11.,4.0,"맛있는 칼국수집. 국물도 김치고 맛있다. 사리도 한번 리필가능
다만, 어색한 사이끼리 가면 더 어... 더보기"
2018.12.10.,3.0,None
2018.11.20.,4.0,중국인 너무 많긴 한데 빨리 나오고 맛있음.
2018.11.18.,5.0,독보적인 칼국수
2018.11.16.,1.0,면은 퉁퉁 불고  김치는 마늘범벅  맛없다
2018.11.12.,4.0,"맛있는데...
자주먹으면 기름져서 질림"
2018.11.03.,4.0,None
2018.10.31.,3.0,None
2018.10.22.,4.0,"명동은 많이 가봤지만 명동 교자는 처음인듯
얇은 만두피 진한 고기 육수 칼국수!!
유명한 곳은 유명한 이유가 있다... 더보기"
2018.10.17.,4.0,"명동교자, 명동칼국수 조아"
2018.10.11.,1.0,"옛 생각 나서 가봤는데
동네 3천원 짜리 보다 못함
주문한지 1분도 안... 더보기"
2018.10.08.,4.0,"맛은 확실히 있음
가격과 청결도는 그냥 그럼"
2018.10.06.,3.0,None
2018.10.04.,2.0,"너무 짜서
갈때마다 물을 한컵씩 들이부음"
2018.10.01.,2.0,"교자는 맛있음. 그러나 양이 너무 적음. 가성비 안 좋은 집.
김치는 극혐. 마늘향이 너무 강함."
2018.09.26.,4.0,맛있긴한데 너무 급하다
2018.09.24.,4.0,명동칼국수 그 맛!
2018.09.12.,4.0,양도 많고 맛있어요
2018.08.30.,1.0,"비비고만두가 훨씬 더 맛있음  
리뷰빨"
2018.08.26.,5.0,새로바뀐 사탕까지 맛있는 곳.
2018.08.14.,4.0,마늘 김치에 국수&교자
2018.08.08.,4.0,또가고싶다
2018.08.04.,5.0,명동에 간다면
2018.08.02.,4.0,맛은 최고
2018.07.23.,1.0,"맛은 가격도 괜찮고 시설도 나쁘지 않고 그럭저럭 좋았는데요. 3층 여자 종업원이 4가지가 없네요. 저희가 시키지도않은 추가사리를 말 한마디도없이 저희 식탁에 툭하고 던져놓고 가더니 나중에와선 ""아 여기가 아니면 아니라고 말좀해주시지"" ... 더보기"
2018.07.22.,3.0,None
2018.07.17.,4.0,"기름지고 감칠맛나는 칼국수
마늘향이 너무 강한 김치가 마이너스"
2018.07.12.,4.0,항상 맛있다.
2018.07.10.,5.0,None
2018.07.08.,5.0,"2018.7
난 파전이 먹고 싶었는데 와이프가 가고 싶다던 집.
무슨 여름이 칼국수야 하고 갔지만.
정말 맛있었다.... 더보기"
2018.06.30.,5.0,None
2018.06.07.,5.0,Value for money : excellent
2018.06.02.,5.0,"진짜 오래전 부터 먹었는데 그동안 맛도 모양도 조금씩 변했지만 기본적으로 맛하나는 끝내준다고 생각하는 1인
조금 짜긴하고 마늘 양념 가득있는김치 그맛 싫어했다가 지금은 그 맛에 먹네요 궁합이 짱짱!  여름엔 콩국수도 ... 더보기"
2018.05.20.,5.0,맛있다.
2018.05.09.,4.0,가끔 생각나는 마늘맛 심한 김치와 칼국수 그리고 만두
2018.05.06.,4.0,맛에 있어서는 뭐 의심의 여지가 없고. 사람이 너무 많이 몰리는 탓에 접객이 개판이라 별 하나 뺐다. 비빔국수는 그냥 보통. 칼국수와 콩국수는 상급. 만두는 진짜 최상급이다. 칼국수도 칼국수지만 만두를 꼭 먹어야 한다.
2018.05.05.,5.0,칼국수 마늘김치 둘다 맛나다. 김치는 생마늘 빻은게 무자비하게 많이 들어가 있으니 매운거 못드시는 분은 털고 먹으시길. 칼국수 안에 들어가는 만두는 피가 얇야 그것도 맘에 든다. 갈 때마다 국물 한 방울도 안남기고 싹 먹고 옴.
2018.05.02.,4.0,None
2018.05.01.,5.0,완전좋구 맛있어요
2018.04.08.,4.0,칼숙수 약간짜긴하지만 두명이 만두1  칼국수1해서 먹기좋다!  매운김치 궁합 굿!!
2018.04.02.,4.0,"칼국수 싫어하는데 존맛! 전주가 본가라 전주 베테랑 같은 가성비 좋은 칼국수라 유명한가 생각했는데 팔천원으로 싸진 않고 비싸고 맛있는 칼국수당. 다진고기,만두 등등 맛있을수밖에없는 토핑에 밀가루맛이 나지 않는 적당히 얇은 칼국수 면 ㅠㅠ 지금까... 더보기"
2018.04.01.,2.0,.
2018.03.10.,1.0,걍 먹을만한 칼국수집
2018.03.01.,1.0,맛이 없음
2018.02.28.,5.0,국수맛 최고예요 김치도 밋나고요
2018.02.26.,5.0,None
2018.02.15.,5.0,마이쪙
2018.02.12.,5.0,None
2018.02.08.,4.0,None
2018.02.04.,5.0,None
2018.01.30.,5.0,맛있어요
2018.01.27.,5.0,"가격에 비해 양이 믿기지 않을 정도로 많았어요
맛은 말할필요도 없고요^^ 정말 가성비 최고맛집입니다"
2018.01.13.,3.0,None
2018.01.12.,3.0,"(3.0점)
칼국수는 괞찮았는데, 만두는 쓴맛나는 소금간때문에 기분이 너무 불쾌했다.
만두때문에 결코 좋은 점수를 줄 수 없다.
... 더보기"
2018.01.03.,2.0,맛은 역사대로 최고지만 직원들 불친절한건 감수하고 가야됨ㅋㅋ
2017.12.18.,2.0,불어 터진 듯 힘없는 면...점도가 높아 찐득찐득한 육수...오랜 전통과 역사에도 불구하고 내 타입은 아닌걸로...
2017.12.17.,3.0,무난~
2017.12.17.,5.0,None
2017.12.15.,5.0,대체불가
2017.12.05.,4.0,"항상 실망시키지 않는 명동교자 !
최애 음식점 ♥.♥"
2017.11.12.,3.0,None
2017.11.11.,4.0,None
2017.10.28.,5.0,좋아할 수 밖에 없는 맛. 만두에서 감칠맛이 폭발한다.
2017.10.09.,4.0,None
2017.10.02.,5.0,None
2017.10.02.,4.0,None
2017.09.24.,3.0,None
2017.09.12.,3.0,None
2017.09.01.,5.0,교자가 맛있습니다
2017.08.30.,3.0,None
2017.08.23.,4.0,마늘맛이 쎄지만 먼가 모를 중독성 있는 맛이다
2017.08.15.,4.0,가성비 좋네요
2017.08.08.,5.0,None
2017.07.07.,4.0,명동교자
2017.06.01.,4.0,명동교자. 추억.
2017.05.29.,4.0,"말이필요없죠. 
칼국수 생각나면 면 리필도 되여."
2017.05.27.,4.0,맛있네요~~
2017.05.24.,4.0,None
2017.04.29.,4.0,None
2017.04.27.,5.0,None
2017.04.17.,5.0,충청도식 고기국물 칼국수
2017.04.16.,5.0,None
